7900.79 2.78639e-09
7902.220143 2.77723e-09
7903.650286 2.76809e-09
7905.080429 3.61297e-09
7906.510572 6.16967e-09
7907.940715 6.15409e-09
7909.370858 6.13854e-09
7910.801001 6.12302e-09
7912.231144 6.10753e-09
7913.661287 6.09206e-09
7915.09143 6.07663e-09
7916.521573 6.06122e-09
7917.951716 6.04585e-09
7919.381859 6.0305e-09
7920.812002 6.01518e-09
7922.242145 5.99988e-09
7923.672288 5.98462e-09
7925.102431 5.96939e-09
7926.532574 5.95418e-09
7927.962717 5.939e-09
7929.39286 5.92385e-09
7930.823003 5.90873e-09
7932.253146 5.89363e-09
7933.683289 5.87857e-09
7935.113432 5.86353e-09
7936.543575 5.84852e-09
7937.973718 5.83354e-09
7939.403861 5.81859e-09
7940.834004 5.80366e-09
7942.264147 5.78877e-09
7943.69429 5.7739e-09
7945.124433 5.75906e-09
7946.554576 5.74425e-09
7947.984719 5.72946e-09
7949.414862 5.71471e-09
7950.845005 5.69998e-09
7952.275148 5.68528e-09
7953.705291 5.67061e-09
7955.135434 5.65596e-09
7956.565577 5.64135e-09
7957.99572 5.62676e-09
7959.425863 5.61219e-09
7960.856006 5.59766e-09
7962.286149 5.58316e-09
7963.716292 5.56868e-09
7965.146435 5.55423e-09
7966.576578 5.53981e-09
7968.006721 5.52541e-09
7969.436864 5.51104e-09
7970.867007 5.4967e-09
7972.29715 5.48239e-09
7973.727293 5.46811e-09
7975.157436 5.45385e-09
7976.587579 5.43962e-09
7978.017722 5.42542e-09
7979.447865 5.41124e-09
7980.878008 5.3971e-09
7982.308151 5.38298e-09
7983.738294 5.36888e-09
7985.168437 5.35482e-09
7986.59858 5.34078e-09
7988.028723 5.32677e-09
7989.458866 5.31279e-09
7990.889009 5.29883e-09
7992.319152 5.2849e-09
7993.749295 5.271e-09
7995.179438 5.25713e-09
7996.609581 5.24328e-09
7998.039724 5.22946e-09
7999.469867 5.21566e-09
8000.90001 5.2019e-09
8002.330153 5.18816e-09
8003.760296 5.17445e-09
8005.190439 5.16076e-09
8006.620582 5.1471e-09
8008.050725 5.13347e-09
8009.480868 5.11987e-09
8010.911011 5.10629e-09
8012.341154 5.09274e-09
8013.771297 5.07921e-09
8015.20144 5.06571e-09
8016.631583 5.05224e-09
8018.061726 5.0388e-09
8019.491869 5.02538e-09
8020.922012 5.01199e-09
8022.352155 4.99863e-09
8023.782298 4.98529e-09
8025.212441 4.97198e-09
8026.642584 4.95869e-09
8028.072727 4.94543e-09
8029.50287 4.9322e-09
8030.933013 4.919e-09
8032.363156 4.90582e-09
8033.793299 4.89267e-09
8035.223442 4.87954e-09
8036.653585 4.86644e-09
8038.083728 4.85337e-09
8039.513871 4.84032e-09
8040.944014 4.8273e-09
8042.374157 4.81431e-09
8043.8043 4.80134e-09
8045.234443 4.7884e-09
8046.664586 4.77548e-09
8048.094729 4.76259e-09
8049.524872 4.74973e-09
8050.955015 4.73689e-09
8052.385158 4.72408e-09
8053.815301 4.71129e-09
8055.245444 4.69853e-09
8056.675587 4.6858e-09
8058.10573 4.67309e-09
8059.535873 4.66041e-09
8060.966016 4.64775e-09
8062.396159 4.63512e-09
8063.826302 4.62252e-09
8065.256445 4.60994e-09
8066.686588 4.59739e-09
8068.116731 4.58486e-09
8069.546874 4.57236e-09
8070.977017 4.55988e-09
8072.40716 4.54743e-09
8073.837303 4.53501e-09
8075.267446 4.52261e-09
8076.697589 4.51024e-09
8078.127732 4.49789e-09
8079.557875 4.48557e-09
8080.988018 4.47327e-09
8082.418161 4.461e-09
8083.848304 4.44875e-09
8085.278447 4.43653e-09
8086.70859 4.42433e-09
8088.138733 4.41216e-09
8089.568876 4.40002e-09
8090.999019 4.3879e-09
8092.429162 4.37581e-09
8093.859305 4.36374e-09
8095.289448 4.35169e-09
8096.719591 4.33967e-09
8098.149734 4.32768e-09
8099.579877 4.31571e-09
8101.01002 4.30377e-09
8102.440163 4.29185e-09
8103.870306 4.27996e-09
8105.300449 4.26809e-09
8106.730592 4.25624e-09
8108.160735 4.24443e-09
8109.590878 4.23263e-09
8111.021021 4.22086e-09
8112.451164 4.20912e-09
8113.881307 4.1974e-09
8115.31145 4.18571e-09
8116.741593 4.17404e-09
8118.171736 4.16239e-09
8119.601879 4.15077e-09
8121.032022 4.13917e-09
8122.462165 4.1276e-09
8123.892308 4.11606e-09
8125.322451 4.10454e-09
8126.752594 4.09304e-09
8128.182737 4.08156e-09
8129.61288 4.07012e-09
8131.043023 4.05869e-09
8132.473166 4.04729e-09
8133.903309 4.03592e-09
8135.333452 4.02457e-09
8136.763595 4.01324e-09
8138.193738 4.00194e-09
8139.623881 3.99066e-09
8141.054024 3.97941e-09
8142.484167 3.96818e-09
8143.91431 3.95697e-09
8145.344453 3.94579e-09
8146.774596 3.93463e-09
8148.204739 3.9235e-09
8149.634882 3.91239e-09
8151.065025 3.90131e-09
8152.495168 3.89025e-09
8153.925311 3.87921e-09
8155.355454 3.8682e-09
8156.785597 3.85721e-09
8158.21574 3.84624e-09
8159.645883 3.8353e-09
8161.076026 3.82438e-09
8162.506169 3.81349e-09
8163.936312 3.80262e-09
8165.366455 3.79177e-09
8166.796598 3.78095e-09
8168.226741 3.77015e-09
8169.656884 3.75938e-09
8171.087027 3.74862e-09
8172.51717 3.7379e-09
8173.947313 3.72719e-09
8175.377456 3.71651e-09
8176.807599 3.70585e-09
8178.237742 3.69522e-09
8179.667885 3.68461e-09
8181.098028 3.67402e-09
8182.528171 3.66346e-09
8183.958314 3.65292e-09
8185.388457 3.6424e-09
8186.8186 3.63191e-09
8188.248743 3.62143e-09
8189.678886 3.61099e-09
8191.109029 3.60056e-09
8192.539172 3.59016e-09
8193.969315 3.57978e-09
8195.399458 3.56943e-09
8196.829601 3.5591e-09
8198.259744 3.54879e-09
8199.689887 3.5385e-09
8201.12003 3.52824e-09
8202.550173 3.518e-09
8203.980316 3.50778e-09
8205.410459 3.49759e-09
8206.840602 3.48742e-09
8208.270745 3.47727e-09
8209.700888 3.46714e-09
8211.131031 3.45704e-09
8212.561174 3.44696e-09
8213.991317 3.4369e-09
8215.42146 3.42686e-09
8216.851603 3.41685e-09
8218.281746 3.40686e-09
8219.711889 3.3969e-09
8221.142032 3.38695e-09
8222.572175 3.37703e-09
8224.002318 3.36713e-09
8225.432461 3.35725e-09
8226.862604 3.3474e-09
8228.292747 3.33757e-09
8229.72289 3.32775e-09
8231.153033 3.31797e-09
8232.583176 3.3082e-09
8234.013319 3.29846e-09
